Campaign_ID,Campaign_Name,Platform,Start_Date,End_Date,Clicks,Conversions,Cost,Data_Quality_Flag,Campaign_Duration_Days,Conversion_Rate,CPC,CPA,Conversion_Efficiency,Duration_Group,Start_YearMonth
CP48238,Laugh Campaign,Twitter,2024-04-24,2025-05-19,14156.0,72.0,15422.4,False,390,0.005086182537439954,1.0894602995196383,214.2,0.004668534080298786,> 12 Months,2024-04
CP89474,Trade Campaign,Facebook,2023-11-20,2025-02-24,8153.0,401.0,20596.12,False,462,0.04918434931926898,2.52620139825831,51.36189526184538,0.019469686523481123,> 12 Months,2023-11
CP15242,Very Campaign,Twitter,2023-12-09,2024-10-31,16697.0,1718.0,41479.54,False,327,0.10289273522189615,2.4842510630652215,24.144086146682188,0.041418009939358055,6–12 Months,2023-12
CP16567,Step Campaign,Instagram,2024-05-20,2024-11-19,12928.0,1658.0,22177.63,False,183,0.1282487623762376,1.7154726175742574,13.376133896260555,0.07476001718849128,6–12 Months,2024-05
CP91774,Local Campaign,LinkedIn,2023-12-20,2024-11-12,19456.0,557.0,29346.28,False,328,0.028628700657894735,1.5083408717105262,52.686319569120286,0.018980259167431103,6–12 Months,2023-12
CP55552,Provide Campaign,Email,2024-10-02,2025-07-18,401.0,133.0,35231.12,False,289,0.3316708229426434,87.85815461346634,264.8956390977444,0.0037750715844401196,6–12 Months,2024-10
CP64429,White Campaign,Facebook,2024-07-21,2024-11-27,17370.0,1433.0,14163.51,False,129,0.0824985607369027,0.8154006908462867,9.883817166782974,0.10117548545522967,3–6 Months,2024-07
CP38048,Through Campaign,Google,2024-06-26,2024-12-11,13630.0,12.0,39984.01,False,168,0.0008804108584005869,2.9335297138664713,3332.0008333333335,0.00030011997295919043,3–6 Months,2024-06
CP41140,History Campaign,LinkedIn,2024-06-05,2025-10-14,613.0,1613.0,15836.89,True,496,2.631321370309951,25.83505709624796,9.818282703037818,0.10185080530331397,> 12 Months,2024-06
CP63506,Couple Campaign,Facebook,2024-08-16,2025-10-10,9190.0,1981.0,11768.43,False,420,0.21556039173014147,1.2805690968443961,5.940651186269561,0.16833171459574472,> 12 Months,2024-08
CP56355,West Campaign,Google,2024-01-21,2025-02-18,3689.0,701.0,15461.46,False,394,0.1900243968555164,4.19123339658444,22.056291012838802,0.04533853853387714,> 12 Months,2024-01
CP29936,Relationship Campaign,Instagram,2024-09-07,2024-11-11,17988.0,1391.0,34414.79,False,65,0.0773293306648877,1.9132082499444074,24.741042415528398,0.04041866883395191,1–3 Months,2024-09
CP38168,Sit Campaign,Google,2023-11-06,2025-05-14,18651.0,1785.0,40551.32,False,555,0.09570532411130771,2.174216932067986,22.717826330532212,0.044018295828594484,> 12 Months,2023-11
CP35609,Type Campaign,Facebook,2024-01-17,2025-02-26,750.0,353.0,43340.5,False,406,0.4706666666666667,57.787333333333336,122.77762039660057,0.008144806820410471,> 12 Months,2024-01
CP83944,Seven Campaign,Google,2023-12-15,2025-07-06,1988.0,1829.0,35757.25,False,569,0.920020120724346,17.98654426559356,19.550164024056862,0.05115046598941474,> 12 Months,2023-12
CP67230,Group Campaign,Facebook,2024-01-20,2025-04-21,16553.0,685.0,31731.96,False,457,0.04138222678668519,1.916991481906603,46.32402919708029,0.0215870686840649,> 12 Months,2024-01
CP62986,Before Campaign,Google,2023-12-26,2024-11-30,16864.0,1924.0,25808.13,False,340,0.11408918406072106,1.5303682400379508,13.413788981288981,0.07455015144452543,6–12 Months,2023-12
CP25959,Player Campaign,Twitter,2024-04-11,2024-12-28,5608.0,1867.0,40244.76,False,261,0.3329172610556348,7.176312410841655,21.55584359935726,0.046391132659258,6–12 Months,2024-04
CP35012,Per Campaign,Google,2024-02-14,2024-12-23,1683.0,452.0,39955.21,False,313,0.26856803327391565,23.740469399881164,88.39648230088495,0.011312667359275549,6–12 Months,2024-02
CP56011,Soldier Campaign,Email,2024-01-08,2025-10-01,8837.0,413.0,10216.23,False,632,0.046735317415412474,1.156074459658255,24.736634382566585,0.04042587138308359,> 12 Months,2024-01
CP28752,Hundred Campaign,Google,2024-09-23,2024-11-03,19104.0,195.0,10323.95,False,41,0.010207286432160805,0.5404077680067002,52.943333333333335,0.018888119372914434,1–3 Months,2024-09
CP90117,Measure Campaign,Google,2024-07-30,2025-08-22,19266.0,1730.0,45637.21,False,388,0.08979549465379424,2.3687952870341533,26.379890173410406,0.03790766350528439,> 12 Months,2024-07
CP79894,Also Campaign,Google,2024-08-29,2025-04-26,12728.0,122.0,744.41,False,240,0.009585166561910748,0.058486015084852294,6.101721311475409,0.1638881799008611,6–12 Months,2024-08
CP70503,Act Campaign,Instagram,2024-07-31,2025-04-07,17869.0,858.0,5926.06,False,250,0.04801611729811405,0.3316391516033354,6.9068298368298375,0.14478422425692616,6–12 Months,2024-07
CP64332,If Campaign,Facebook,2024-06-13,2025-06-20,10590.0,608.0,20696.04,False,372,0.05741265344664778,1.9543002832861192,34.039539473684215,0.029377600739078587,> 12 Months,2024-06
CP28783,Drive Campaign,Instagram,2024-01-27,2025-06-06,13773.0,824.0,14876.86,False,496,0.05982719814129093,1.0801466637624337,18.054441747572817,0.05538803215194604,> 12 Months,2024-01
CP37375,Sign Campaign,Email,2024-09-18,2025-07-07,8525.0,56.0,38190.56,False,292,0.00656891495601173,4.479831085043988,681.9742857142857,0.0014663309467051544,6–12 Months,2024-09
CP73474,Down Campaign,LinkedIn,2024-07-04,2025-02-24,3052.0,1627.0,19287.56,False,235,0.5330930537352556,6.319646133682832,11.854677320221267,0.0843548898875752,6–12 Months,2024-07
CP78312,Base Campaign,LinkedIn,2023-12-02,2025-09-19,15920.0,896.0,16108.33,False,657,0.05628140703517588,1.0118297738693467,17.978046875,0.05562339485222863,> 12 Months,2023-12
CP71637,Lawyer Campaign,Instagram,2024-04-01,2025-10-01,19022.0,566.0,42075.6,False,548,0.029755020502575964,2.2119440647671116,74.33851590106006,0.013451976917738548,> 12 Months,2024-04
CP86139,Ahead Campaign,Instagram,2023-11-10,2024-12-13,5003.0,571.0,321.69,False,399,0.11413152108734759,0.06429942034779132,0.5633800350262697,1.7750007771456993,> 12 Months,2023-11
CP99265,Democrat Campaign,Twitter,2024-07-07,2025-05-07,3165.0,1416.0,34405.15,False,304,0.44739336492890996,10.870505529225909,24.297422316384182,0.04115662916743569,6–12 Months,2024-07
CP53452,Manage Campaign,Twitter,2024-07-04,2025-03-13,15007.0,1092.0,14300.5,False,252,0.07276604251349371,0.9529219697474511,13.09569597069597,0.07636096639977623,6–12 Months,2024-07
CP55704,Certain Campaign,Email,2024-03-19,2025-05-22,9218.0,331.0,43647.16,False,429,0.03590800607507051,4.734992406161858,131.86453172205438,0.007583540372386198,> 12 Months,2024-03
CP78734,This Campaign,Email,2024-04-16,2024-11-02,9987.0,398.0,42898.05,False,200,0.03985180734955442,4.2953890057074195,107.78404522613066,0.009277810996070916,6–12 Months,2024-04
CP78348,Room Campaign,Google,2024-10-06,2025-03-26,11573.0,499.0,38604.88,False,171,0.043117601313401886,3.335771191566577,77.3644889779559,0.012925826993893,3–6 Months,2024-10
CP75781,Professional Campaign,Instagram,2023-11-13,2024-11-08,16596.0,1082.0,17497.51,False,361,0.06519643287539166,1.054320920703784,16.171451016635856,0.06183737000293185,6–12 Months,2023-11
CP83683,Year Campaign,Twitter,2024-04-10,2024-12-16,11371.0,997.0,34755.32,False,250,0.08767918388884004,3.056487556063671,34.85989969909729,0.02868625580198945,6–12 Months,2024-04
CP52658,War Campaign,Email,2024-03-04,2024-10-28,11588.0,1651.0,17359.05,False,238,0.14247497411114945,1.4980195029340697,10.514264082374318,0.09510889132757841,6–12 Months,2024-03
CP39172,Us Campaign,Instagram,2024-10-10,2025-02-20,11052.0,1524.0,10653.66,False,133,0.13789359391965256,0.963957654723127,6.990590551181103,0.14304943089980346,3–6 Months,2024-10
CP53830,Alone Campaign,Twitter,2024-07-31,2025-08-24,821.0,1759.0,22724.07,True,389,2.1425091352009744,27.678526187576125,12.918743604320637,0.07740690818150094,> 12 Months,2024-07
CP62278,Guy Campaign,Google,2024-05-30,2024-11-10,5205.0,435.0,27824.24,False,164,0.08357348703170028,5.345675312199808,63.963770114942534,0.01563385019680681,3–6 Months,2024-05
CP95067,When Campaign,Facebook,2023-11-17,2025-06-07,18283.0,1132.0,433.4,False,568,0.061915440573210086,0.023705081222994036,0.3828621908127208,2.611905860636825,> 12 Months,2023-11
CP62988,Too Campaign,Twitter,2024-07-25,2025-05-03,16202.0,1138.0,8286.93,False,282,0.07023824219232194,0.5114757437353413,7.28201230228471,0.13732467874110194,6–12 Months,2024-07
CP28472,Reality Campaign,Email,2024-01-12,2024-12-06,11331.0,1690.0,39281.02,False,329,0.14914835407289737,3.466686082428735,23.243207100591714,0.04302332271412505,6–12 Months,2024-01
CP46496,Director Campaign,Facebook,2024-04-03,2024-10-29,2201.0,1239.0,31448.86,False,209,0.562925942753294,14.288441617446615,25.382453591606133,0.03939729452832313,6–12 Months,2024-04
CP12683,Body Campaign,Facebook,2023-10-30,2025-01-17,4248.0,1347.0,9577.61,False,445,0.317090395480226,2.2546162900188325,7.110326651818857,0.1406405147004315,> 12 Months,2023-10
CP23364,Blue Campaign,Facebook,2024-05-08,2025-03-04,9012.0,1592.0,46125.8,False,300,0.17665335108743896,5.1182645361739905,28.973492462311558,0.03451430652693287,6–12 Months,2024-05
CP39918,Reflect Campaign,Google,2023-11-16,2025-04-21,9063.0,1995.0,7005.09,False,522,0.22012578616352202,0.7729328037073817,3.511323308270677,0.2847929148661901,> 12 Months,2023-11
CP72682,Service Campaign,Facebook,2024-10-18,2025-05-22,406.0,1788.0,20442.26,True,216,4.403940886699507,50.350394088669944,11.433031319910514,0.08746586727690579,6–12 Months,2024-10
CP33201,Have Campaign,Facebook,2024-02-07,2024-11-22,18324.0,1194.0,16835.55,False,289,0.06516044531761624,0.9187704649639816,14.100125628140702,0.07092135392072134,6–12 Months,2024-02
CP31807,Behavior Campaign,Google,2024-06-12,2025-10-10,13325.0,1531.0,32076.27,False,485,0.11489681050656661,2.407224765478424,20.951188765512736,0.04772998855540248,> 12 Months,2024-06
CP24970,Rise Campaign,Google,2024-08-09,2025-05-18,3114.0,1883.0,22028.83,False,282,0.6046885035324342,7.074126525369301,11.698794476898566,0.08547889288718465,6–12 Months,2024-08
CP21600,Eye Campaign,Google,2024-01-12,2025-07-29,16506.0,1847.0,30088.57,False,564,0.11189870350175694,1.8228868290318672,16.290508933405523,0.06138543639661174,> 12 Months,2024-01
CP75531,Far Campaign,LinkedIn,2024-05-09,2024-11-14,10367.0,1976.0,6185.02,False,189,0.19060480370406097,0.5966065399826372,3.1300708502024293,0.3194815861549356,6–12 Months,2024-05
CP88940,Relationship Campaign,Instagram,2024-05-03,2024-12-14,12513.0,243.0,27262.83,False,225,0.01941980340445936,2.1787604890913452,112.19271604938272,0.008913234612841,6–12 Months,2024-05
CP47463,Own Campaign,LinkedIn,2024-06-18,2025-02-26,6265.0,113.0,39292.51,False,253,0.018036711891460496,6.271749401436552,347.72132743362835,0.0028758661638057736,6–12 Months,2024-06
CP59567,A Campaign,Email,2024-08-22,2025-07-12,13383.0,1051.0,31351.83,False,324,0.07853246656205634,2.3426608383770455,29.83047573739296,0.033522764061938326,6–12 Months,2024-08
CP84753,American Campaign,Twitter,2024-03-09,2025-10-05,7794.0,1493.0,18463.85,False,575,0.1915576084167308,2.36898255068001,12.366945746818486,0.08086070889873997,> 12 Months,2024-03
CP42304,Weight Campaign,Email,2024-08-25,2024-12-05,166.0,1174.0,18904.13,True,102,7.072289156626506,113.88030120481929,16.10232538330494,0.06210283149766744,3–6 Months,2024-08
CP12267,Improve Campaign,Email,2024-01-02,2025-08-04,4196.0,1348.0,29893.71,False,580,0.32125834127740704,7.124335081029551,22.176342729970326,0.04509309818018573,> 12 Months,2024-01
CP17644,Free Campaign,Facebook,2024-07-16,2025-07-23,11307.0,224.0,7089.81,False,372,0.01981073671177147,0.6270283894932344,31.6509375,0.031594640759061245,> 12 Months,2024-07
CP88925,Else Campaign,Facebook,2024-06-14,2025-06-17,18601.0,150.0,37105.01,False,368,0.00806408257620558,1.9947857642062257,247.36673333333334,0.004042580772785131,> 12 Months,2024-06
CP42157,Action Campaign,Facebook,2023-12-03,2025-08-16,8534.0,373.0,4764.64,False,622,0.04370752284977736,0.5583126318256386,12.773833780160858,0.07828503307700056,> 12 Months,2023-12
CP27166,Offer Campaign,Twitter,2024-09-19,2025-10-08,18490.0,461.0,2859.4,False,384,0.02493239588967009,0.1546457544618713,6.202603036876356,0.16122263411904594,> 12 Months,2024-09
CP95949,Best Campaign,Twitter,2024-04-20,2025-09-09,1242.0,1004.0,14368.86,False,507,0.8083735909822867,11.56913043478261,14.311613545816734,0.0698733232838235,> 12 Months,2024-04
CP72360,Television Campaign,Google,2023-12-18,2025-01-09,12323.0,1676.0,43593.41,False,388,0.1360058427331007,3.5375647163839976,26.010387828162294,0.038446177988829044,> 12 Months,2023-12
CP60850,Situation Campaign,Email,2023-12-17,2025-06-14,14713.0,407.0,24434.68,False,545,0.02766261129613267,1.6607544348535308,60.0360687960688,0.016656653575982987,> 12 Months,2023-12
CP38204,Its Campaign,Twitter,2024-07-12,2025-05-31,6407.0,1582.0,46602.55,False,323,0.2469174340565007,7.273692835960668,29.457996207332492,0.03394664025895579,6–12 Months,2024-07
CP73057,Major Campaign,Twitter,2024-02-11,2025-02-09,12851.0,1701.0,19232.51,False,364,0.13236324021476928,1.49657692008404,11.306590241034684,0.08844399404965864,6–12 Months,2024-02
CP94171,There Campaign,Facebook,2024-02-18,2025-06-17,1043.0,555.0,7674.46,False,485,0.5321188878235859,7.358063279002876,13.827855855855855,0.07231779174039607,> 12 Months,2024-02
CP21446,Among Campaign,Instagram,2024-02-10,2025-02-01,14295.0,1400.0,28928.25,False,357,0.09793634137810424,2.0236621196222457,20.663035714285716,0.04839559945727792,6–12 Months,2024-02
CP11713,Base Campaign,Facebook,2023-10-27,2025-09-20,17780.0,1999.0,23358.67,False,694,0.11242969628796401,1.3137609673790775,11.685177588794396,0.08557850254316707,> 12 Months,2023-10
CP41848,Show Campaign,Google,2024-05-17,2025-09-05,12807.0,646.0,34545.02,False,476,0.05044116498789725,2.697354571718591,53.47526315789473,0.018700235229274727,> 12 Months,2024-05
CP44630,Treatment Campaign,Google,2024-08-03,2025-09-17,12378.0,426.0,30956.31,False,410,0.034415899175957346,2.500913717886573,72.66739436619719,0.013761330081007717,> 12 Months,2024-08
CP52992,As Campaign,Facebook,2024-10-07,2025-08-23,14494.0,346.0,7254.35,False,320,0.023871947012556922,0.5005071063888505,20.96632947976879,0.047695520618663285,6–12 Months,2024-10
CP61357,Pattern Campaign,Google,2024-10-16,2025-02-07,6502.0,179.0,23118.2,False,114,0.02752999077207013,3.555552137803753,129.15195530726257,0.007742817347371335,3–6 Months,2024-10
CP28927,Clear Campaign,Google,2024-05-17,2025-03-03,16620.0,748.0,8738.7,False,290,0.04500601684717208,0.5257942238267148,11.682754010695188,0.08559625573597902,6–12 Months,2024-05
CP65787,Teacher Campaign,Email,2024-06-07,2025-09-21,6424.0,449.0,3239.32,False,471,0.06989414694894147,0.5042528019925281,7.214521158129176,0.1386093377622464,> 12 Months,2024-06
CP88374,Administration Campaign,Facebook,2024-08-14,2025-03-26,16754.0,1825.0,9570.8,False,224,0.10892921093470216,0.5712546257610123,5.244273972602739,0.1906841643331801,6–12 Months,2024-08
CP61868,Else Campaign,Facebook,2024-06-15,2025-02-22,13547.0,630.0,23266.62,False,252,0.04650476120174208,1.7174739794788514,36.93114285714285,0.027077418206856003,6–12 Months,2024-06
CP97959,Yeah Campaign,Twitter,2023-11-03,2025-09-09,2110.0,1856.0,4544.63,False,676,0.8796208530805687,2.1538530805687204,2.448615301724138,0.4083940826865993,> 12 Months,2023-11
CP99975,Human Campaign,Google,2023-12-05,2024-11-18,11889.0,964.0,36617.07,False,349,0.0810833543611742,3.0799116830683824,37.98451244813278,0.026326519298239866,6–12 Months,2023-12
CP88061,Member Campaign,Google,2024-05-15,2025-08-21,10332.0,1256.0,8845.16,False,463,0.12156407278358498,0.8560936895083237,7.042324840764331,0.14199856192539198,> 12 Months,2024-05
CP11725,Become Campaign,Instagram,2024-02-23,2024-11-23,5718.0,780.0,28717.32,False,274,0.13641133263378805,5.022266526757607,36.817076923076925,0.02716130892437038,6–12 Months,2024-02
CP67510,Day Campaign,Instagram,2024-02-07,2025-10-10,792.0,1167.0,1549.36,True,611,1.4734848484848484,1.9562626262626261,1.32764353041988,0.7532142303919038,> 12 Months,2024-02
CP41429,Race Campaign,Google,2024-02-10,2025-06-25,16694.0,224.0,3248.46,False,501,0.013417994489037978,0.1945884749011621,14.502053571428572,0.06895575134063525,> 12 Months,2024-02
CP41984,Dark Campaign,Facebook,2024-03-22,2024-11-02,17861.0,1138.0,9720.49,False,225,0.06371423772465147,0.5442298863445496,8.541731107205624,0.11707228750814003,6–12 Months,2024-03
CP71366,Game Campaign,Instagram,2023-11-02,2025-10-14,12478.0,814.0,17369.13,False,712,0.06523481327135759,1.391980285302132,21.337997542997545,0.04686475373262794,> 12 Months,2023-11
CP29012,Top Campaign,Twitter,2024-03-16,2025-04-10,3227.0,712.0,24214.56,False,390,0.220638363805392,7.5037372172296255,34.00921348314607,0.02940379672395451,> 12 Months,2024-03
CP44728,Pick Campaign,Google,2023-10-23,2025-09-15,7765.0,1380.0,14429.89,False,693,0.1777205408886027,1.8583245331616225,10.456442028985506,0.09563482465909304,> 12 Months,2023-10
CP15312,Last Campaign,Facebook,2024-08-06,2025-03-29,1447.0,1560.0,29700.96,True,235,1.078092605390463,20.52588804422944,19.039076923076923,0.05252355479418847,6–12 Months,2024-08
CP24707,Term Campaign,Email,2024-07-07,2025-05-06,6969.0,791.0,13683.09,False,303,0.11350265461328742,1.9634222987516143,17.298470290771174,0.057808579787167955,6–12 Months,2024-07
CP16302,Cut Campaign,Email,2024-04-09,2025-08-14,7888.0,164.0,27308.5,False,492,0.02079107505070994,3.4620309330628802,166.515243902439,0.006005456176648296,> 12 Months,2024-04
CP56571,Mention Campaign,Email,2024-05-28,2025-09-12,3803.0,1687.0,39052.56,False,472,0.44359716013673417,10.26888246121483,23.14911677534084,0.043198192384827014,> 12 Months,2024-05
CP58433,Any Campaign,LinkedIn,2023-11-17,2025-05-26,6398.0,675.0,35066.43,False,556,0.10550171928727728,5.480842450765865,51.950266666666664,0.019249179343320662,> 12 Months,2023-11
CP17145,Less Campaign,LinkedIn,2024-04-10,2025-04-23,13066.0,1041.0,21321.08,False,378,0.07967243226695239,1.6317985611510792,20.481344860710855,0.04882491881274306,> 12 Months,2024-04
CP95294,Another Campaign,Google,2024-08-21,2024-12-02,11178.0,1337.0,5260.89,False,103,0.11960994811236357,0.4706468062265164,3.9348466716529544,0.25413950871430496,3–6 Months,2024-08
CP27724,Series Campaign,Twitter,2024-07-25,2025-06-15,2305.0,90.0,9556.26,False,325,0.039045553145336226,4.145882863340564,106.18066666666667,0.009417910354050643,6–12 Months,2024-07
CP52146,There Campaign,LinkedIn,2024-01-20,2025-06-28,8986.0,1652.0,40646.93,False,525,0.1838415312708658,4.523361896283107,24.604679176755447,0.040642675842923436,> 12 Months,2024-01
CP37528,Development Campaign,LinkedIn,2024-10-03,2024-12-30,3140.0,1936.0,8085.94,False,88,0.6165605095541401,2.575140127388535,4.176621900826446,0.2394279452976401,1–3 Months,2024-10
CP41613,Call Campaign,LinkedIn,2024-07-14,2025-01-27,6216.0,1616.0,32720.44,False,197,0.25997425997426,5.2639060489060485,20.24779702970297,0.04938808891322977,6–12 Months,2024-07
CP38617,Easy Campaign,LinkedIn,2024-03-28,2025-04-24,15545.0,536.0,10561.32,False,392,0.03448054036667739,0.6794030234802187,19.703955223880598,0.05075123185359406,> 12 Months,2024-03
CP95043,Next Campaign,LinkedIn,2023-12-04,2025-08-15,18684.0,1451.0,45091.48,False,620,0.0776600299721687,2.4133740098479985,31.076140592694696,0.03217902805585445,> 12 Months,2023-12
CP71961,Team Campaign,Instagram,2023-11-15,2025-05-02,2450.0,961.0,16269.93,False,534,0.39224489795918366,6.640787755102041,16.930208116545266,0.05906601933751405,> 12 Months,2023-11
CP55450,Security Campaign,Instagram,2024-06-26,2025-03-16,2142.0,1569.0,18882.49,False,263,0.7324929971988795,8.815354808590104,12.034729126832378,0.08309285480887318,6–12 Months,2024-06
CP89008,Where Campaign,Google,2024-02-12,2025-08-01,1352.0,943.0,13096.73,False,536,0.6974852071005917,9.686930473372781,13.888366914103923,0.07200270601898337,> 12 Months,2024-02
CP95745,Fast Campaign,Facebook,2023-12-17,2024-10-27,15750.0,1152.0,7796.08,False,315,0.07314285714285715,0.49498920634920635,6.767430555555555,0.14776656986588133,6–12 Months,2023-12
CP37670,Draw Campaign,Google,2024-01-25,2025-08-24,14287.0,1978.0,9747.51,False,577,0.13844753972142507,0.6822642962133408,4.927962588473205,0.20292361844204315,> 12 Months,2024-01
CP24876,Pay Campaign,Facebook,2024-01-01,2024-12-25,11950.0,1928.0,42274.05,False,359,0.1613389121338912,3.537577405857741,21.9263744813278,0.04560717508731716,6–12 Months,2024-01
CP12546,Follow Campaign,Instagram,2024-09-08,2024-11-01,9125.0,6.0,33263.17,False,54,0.0006575342465753425,3.6452789041095888,5543.861666666667,0.00018037968119093882,1–3 Months,2024-09
CP49566,Receive Campaign,Facebook,2023-11-24,2025-02-25,6783.0,225.0,7511.64,False,459,0.033171163202122954,1.107421494913755,33.38506666666667,0.029953512149144525,> 12 Months,2023-11
CP73370,Seven Campaign,Twitter,2024-06-22,2025-04-28,11556.0,194.0,37545.79,False,310,0.016787815853236413,3.2490299411561097,193.535,0.005167024052496964,6–12 Months,2024-06
CP86244,Moment Campaign,Google,2024-02-03,2024-12-07,6021.0,1755.0,4273.04,False,308,0.2914798206278027,0.7096894203620661,2.434780626780627,0.41071462003632075,6–12 Months,2024-02
CP47517,Environmental Campaign,Google,2024-01-19,2025-02-04,578.0,991.0,9846.67,True,382,1.7145328719723183,17.035761245674742,9.936094853683148,0.10064316159676318,> 12 Months,2024-01
CP94720,Difference Campaign,Twitter,2024-04-21,2025-01-27,16531.0,839.0,28604.83,False,281,0.050753130482124494,1.7303750529308572,34.09395709177593,0.029330710932384495,6–12 Months,2024-04
CP98395,Space Campaign,Instagram,2024-06-23,2025-04-23,12994.0,846.0,25836.62,False,304,0.06510697244882253,1.9883500076958596,30.539739952718676,0.03274422118682707,6–12 Months,2024-06
CP79032,Bring Campaign,Email,2023-11-25,2025-09-16,18419.0,68.0,3045.24,False,661,0.0036918399478799067,0.1653314512188501,44.78294117647059,0.02232993130262311,> 12 Months,2023-11
CP59506,After Campaign,Email,2024-01-05,2025-05-27,18903.0,1893.0,44985.75,False,508,0.10014283447071894,2.379820663386764,23.764263074484944,0.042079991997465864,> 12 Months,2024-01
CP98704,Contain Campaign,Twitter,2024-09-28,2025-04-10,13321.0,1440.0,39849.07,False,194,0.10809999249305607,2.991447338788379,27.672965277777777,0.03613635148825305,6–12 Months,2024-09
CP31943,Blood Campaign,Twitter,2024-01-16,2025-09-29,3989.0,172.0,13282.1,False,622,0.043118576084231634,3.3296816244672853,77.22151162790698,0.012949759450689274,> 12 Months,2024-01
CP31156,Person Campaign,Twitter,2024-09-25,2025-06-08,6874.0,577.0,16778.78,False,256,0.08393948210648822,2.4409048588885653,29.079341421143845,0.03438867426594783,6–12 Months,2024-09
CP82163,Former Campaign,Email,2024-01-31,2025-05-24,6489.0,225.0,4465.81,False,479,0.03467406380027739,0.688212359377408,19.848044444444447,0.05038279729769067,> 12 Months,2024-01
CP49987,Mind Campaign,LinkedIn,2024-02-01,2025-04-21,2571.0,675.0,27982.89,False,445,0.26254375729288215,10.884049008168027,41.456133333333334,0.02412188305067847,> 12 Months,2024-02
CP12718,Value Campaign,Facebook,2024-09-09,2025-01-30,10007.0,1529.0,37379.6,False,143,0.152793044868592,3.7353452583191764,24.447089601046436,0.04090466457639996,3–6 Months,2024-09
CP14888,Lead Campaign,Instagram,2024-06-20,2025-08-03,13185.0,91.0,31246.29,False,409,0.006901782328403489,2.369836177474403,343.3658241758242,0.002912345753687878,> 12 Months,2024-06
CP25017,Back Campaign,Facebook,2024-04-25,2025-09-07,11104.0,1971.0,23791.25,False,500,0.17750360230547552,2.1425837536023056,12.070649416539828,0.08284558398570903,> 12 Months,2024-04
CP15771,Guy Campaign,Google,2023-12-14,2025-05-19,19837.0,975.0,2329.9,False,522,0.04915057720421435,0.11745223572112719,2.389641025641026,0.41847289583243913,> 12 Months,2023-12
CP86136,Week Campaign,Google,2024-10-01,2024-11-06,13811.0,1166.0,39629.53,False,36,0.08442545796828616,2.869417855332706,33.98759005145798,0.029422503875266754,1–3 Months,2024-10
CP20206,Fight Campaign,Facebook,2023-11-15,2025-03-11,11763.0,286.0,36635.86,False,482,0.024313525461191872,3.114499702456856,128.09741258741258,0.007806558928874606,> 12 Months,2023-11
CP93919,Turn Campaign,Google,2024-09-18,2025-07-19,3456.0,1531.0,32989.96,False,304,0.4429976851851852,9.545706018518517,21.547981711299805,0.04640805869422091,6–12 Months,2024-09
CP68368,Senior Campaign,LinkedIn,2024-02-25,2025-06-11,12197.0,885.0,47964.79,False,472,0.07255882594080512,3.93250717389522,54.19750282485876,0.01845103460267417,> 12 Months,2024-02
CP21752,Recent Campaign,Google,2024-10-16,2025-04-16,18982.0,827.0,37366.67,False,182,0.04356759034875145,1.9685317669370983,45.18339782345828,0.02213202300338778,6–12 Months,2024-10
CP40237,Enjoy Campaign,LinkedIn,2024-01-01,2024-11-07,19305.0,716.0,41287.21,False,311,0.03708883708883709,2.1386796166796165,57.66370111731843,0.017341932283629725,6–12 Months,2024-01
CP20319,Drop Campaign,Twitter,2024-09-21,2025-08-29,19976.0,125.0,45627.61,False,342,0.006257509010812975,2.2841214457348817,365.02088,0.0027395693090214454,6–12 Months,2024-09
CP21276,Lead Campaign,Google,2023-12-19,2024-11-17,19159.0,1806.0,1265.18,False,334,0.09426379247351115,0.06603580562659847,0.7005426356589147,1.4274648666592895,6–12 Months,2023-12
CP43737,Dream Campaign,Twitter,2024-01-03,2025-08-06,14218.0,353.0,33171.31,False,581,0.02482768321845548,2.333050358700239,93.96971671388101,0.01064172623872859,> 12 Months,2024-01
CP39431,Relate Campaign,Instagram,2024-05-18,2025-09-20,15751.0,1420.0,2386.79,False,490,0.09015300615833916,0.15153260110469177,1.680838028169014,0.5949413228646006,> 12 Months,2024-05
CP40400,Pressure Campaign,Facebook,2024-08-08,2025-05-09,4268.0,1287.0,10490.18,False,274,0.3015463917525773,2.457867853795689,8.150878010878012,0.12268616935076423,6–12 Months,2024-08
CP96211,Reason Campaign,Facebook,2024-01-21,2025-01-28,4024.0,1351.0,35353.42,False,373,0.33573558648111335,8.78564115308151,26.168334566987415,0.0382141246872297,> 12 Months,2024-01
CP77932,Phone Campaign,Google,2023-11-17,2024-10-24,19524.0,1141.0,44234.42,False,342,0.05844089325957796,2.2656433107969676,38.76811568799299,0.02579439269238751,6–12 Months,2023-11
CP25142,Eight Campaign,Google,2023-11-30,2024-11-15,4518.0,1302.0,22939.13,False,351,0.28818061088977426,5.077275343072156,17.618379416282643,0.05675890933963058,6–12 Months,2023-11
CP11214,Third Campaign,Instagram,2024-03-09,2025-03-05,3816.0,1165.0,13564.64,False,361,0.305293501048218,3.5546750524109014,11.643467811158798,0.08588506587716298,6–12 Months,2024-03
CP80946,Middle Campaign,Google,2023-11-10,2025-09-24,3475.0,1272.0,3383.52,False,684,0.3660431654676259,0.9736748201438848,2.66,0.37593984962406013,> 12 Months,2023-11
